Store,Date,Promotion_Flag,Customer_Traffic,Satisfaction_Score
29,2011-12-27,0,424,2.71
29,2012-01-03,1,536,3.15
29,2012-01-10,0,537,1.09
29,2012-01-17,0,269,2.78
29,2012-01-24,0,474,4.13
29,2012-01-31,1,656,3.72
29,2012-02-07,1,480,3.54
29,2012-02-14,1,113,4.64
29,2012-02-21,0,842,1.07
29,2012-02-28,1,768,3.23
29,2012-03-06,1,599,4.15
29,2012-03-13,0,745,3.17
29,2012-03-20,0,490,2.3
29,2012-03-27,1,648,1.55
29,2012-04-03,1,664,4.55
29,2012-04-10,1,629,2.88
29,2012-04-17,0,591,4.51
29,2012-04-24,1,649,3.34
29,2012-05-01,0,798,3.7
29,2012-05-08,0,484,4.22
29,2012-05-15,1,295,3.64
29,2012-05-22,1,854,2.59
29,2012-05-29,0,399,3.05
29,2012-06-05,0,914,4.21
29,2012-06-12,1,646,2.49
29,2012-06-19,1,826,2.55
29,2012-06-26,1,830,1.38
29,2012-07-03,0,927,4.66
29,2012-07-10,0,701,1.36
29,2012-07-17,1,407,3.59
29,2012-07-24,0,351,2.65
29,2012-07-31,0,107,2.62
29,2012-08-07,1,867,3.72
29,2012-08-14,0,974,1.27
29,2012-08-21,1,307,3.37
29,2012-08-28,1,230,4.09
29,2012-09-04,0,835,4.31
29,2012-09-11,0,808,1.68
29,2012-09-18,1,753,4.59
29,2012-09-25,0,863,3.62
29,2012-10-02,1,707,4.53
29,2012-10-09,0,125,2.94
29,2012-10-16,0,722,3.17
29,2012-10-23,0,553,4.68
30,2010-02-02,0,494,1.88
30,2010-02-09,0,210,2.55
30,2010-02-16,0,189,4.46
30,2010-02-23,0,862,3.9
30,2010-03-02,0,379,2.62
30,2010-03-09,1,432,1.86
30,2010-03-16,1,323,2.42
30,2010-03-23,0,200,2.14
30,2010-03-30,1,231,1.7
30,2010-04-06,1,112,3.97
30,2010-04-13,1,556,2.01
30,2010-04-20,0,540,2.82
30,2010-04-27,1,197,2.54
30,2010-05-04,1,219,4.93
30,2010-05-11,0,392,2.56
30,2010-05-18,1,915,1.32
30,2010-05-25,0,810,1.36
30,2010-06-01,1,100,3.36
30,2010-06-08,0,671,3.4
30,2010-06-15,0,349,2.68
30,2010-06-22,1,751,2.73
30,2010-06-29,1,248,1.22
30,2010-07-06,0,494,3.07
30,2010-07-13,0,143,3.02
30,2010-07-20,1,982,1.6
30,2010-07-27,1,797,1.42
30,2010-08-03,1,719,1.49
30,2010-08-10,1,143,1.4
30,2010-08-17,0,177,3.44
30,2010-08-24,0,325,1.79
30,2010-08-31,0,261,2.01
30,2010-09-07,1,892,1.69
30,2010-09-14,1,352,4.83
30,2010-09-21,0,231,4.42
30,2010-09-28,0,547,1.92
30,2010-10-05,0,983,2.31
30,2010-10-12,0,986,1.84
30,2010-10-19,0,573,2.97
30,2010-10-26,0,755,1.08
30,2010-11-02,1,877,3.69
30,2010-11-09,0,208,3.09
30,2010-11-16,0,805,4.59
30,2010-11-23,0,134,1.66
30,2010-11-30,0,566,4.22
30,2010-12-07,0,374,4.17
30,2010-12-14,0,286,1.51
30,2010-12-21,0,342,2.59
30,2010-12-28,1,363,1.68
30,2011-01-04,0,621,2.02
30,2011-01-11,1,777,2.05
30,2011-01-18,1,640,3.22
30,2011-01-25,1,882,2.65
30,2011-02-01,0,186,4.79
30,2011-02-08,0,634,1.51
30,2011-02-15,0,309,4.89
30,2011-02-22,0,145,1.92
30,2011-03-01,0,566,4.09
30,2011-03-08,0,639,2.36
30,2011-03-15,0,125,1.57
30,2011-03-22,0,365,4.43
30,2011-03-29,0,274,2.24
30,2011-04-05,0,615,3.64
30,2011-04-12,1,410,3.27
30,2011-04-19,0,421,2.89
30,2011-04-26,0,678,2.98
30,2011-05-03,0,234,3.93
30,2011-05-10,1,154,1.35
30,2011-05-17,0,642,3.67
30,2011-05-24,0,685,4.58
30,2011-05-31,1,630,1.23
30,2011-06-07,0,255,1.56
30,2011-06-14,1,948,3.87
30,2011-06-21,1,767,2.75
30,2011-06-28,1,246,2.61
30,2011-07-05,1,584,1.55
30,2011-07-12,0,698,3.03
30,2011-07-19,1,119,1.51
30,2011-07-26,1,368,2.91
30,2011-08-02,0,432,4.05
30,2011-08-09,0,654,2.03
30,2011-08-16,0,500,2.92
30,2011-08-23,1,405,4.97
30,2011-08-30,0,127,3.75
30,2011-09-06,1,566,4.37
30,2011-09-13,1,359,2.66
30,2011-09-20,0,633,4.07
30,2011-09-27,0,986,1.16
30,2011-10-04,0,200,1.49
30,2011-10-11,0,650,1.81
30,2011-10-18,0,901,2.61
30,2011-10-25,0,452,4.38
30,2011-11-01,1,399,2.39
30,2011-11-08,1,781,3.62
30,2011-11-15,0,395,3.84
30,2011-11-22,1,452,3.34
30,2011-11-29,1,229,2.43
30,2011-12-06,1,255,3.31
30,2011-12-13,1,173,2.37
30,2011-12-20,1,441,1.34
30,2011-12-27,1,564,4.97
30,2012-01-03,0,189,1.51
30,2012-01-10,0,678,1.29
30,2012-01-17,0,554,4.51
30,2012-01-24,1,847,2.21
30,2012-01-31,0,811,3.6
30,2012-02-07,0,431,2.32
30,2012-02-14,0,838,2.57
30,2012-02-21,1,447,2.05
30,2012-02-28,0,332,2.37
30,2012-03-06,1,877,2.64
30,2012-03-13,0,697,3.88
30,2012-03-20,0,201,3.05
30,2012-03-27,0,580,4.77
30,2012-04-03,1,313,1.17
30,2012-04-10,1,207,3.01
30,2012-04-17,1,264,3.34
30,2012-04-24,1,702,4.68
30,2012-05-01,1,803,1.2
30,2012-05-08,0,434,3.29
30,2012-05-15,0,185,4.41
30,2012-05-22,1,833,1.97
30,2012-05-29,1,974,4.51
30,2012-06-05,0,523,1.08
30,2012-06-12,1,712,3.93
30,2012-06-19,0,837,4.73
30,2012-06-26,1,463,3.63
30,2012-07-03,0,159,2.76
30,2012-07-10,1,581,1.18
30,2012-07-17,1,349,4.68
30,2012-07-24,0,659,2.88
30,2012-07-31,0,216,1.12
30,2012-08-07,1,838,3.76
30,2012-08-14,1,973,2.93
30,2012-08-21,0,644,1.5
30,2012-08-28,1,143,1.86
30,2012-09-04,0,608,1.26
30,2012-09-11,0,264,3.3
30,2012-09-18,1,467,3.49
30,2012-09-25,0,956,3.02
30,2012-10-02,0,391,4.27
30,2012-10-09,1,948,4.44
30,2012-10-16,0,955,3.46
30,2012-10-23,0,997,1.05
31,2010-02-02,1,875,4.25
31,2010-02-09,0,800,1.16
31,2010-02-16,0,619,3.64
31,2010-02-23,1,715,2.09
31,2010-03-02,0,836,4.49
31,2010-03-09,1,645,2.94
31,2010-03-16,0,335,2.22
31,2010-03-23,0,562,3.07
31,2010-03-30,0,327,2.53
31,2010-04-06,1,799,3.26
31,2010-04-13,0,924,1.46
31,2010-04-20,0,582,4.99
31,2010-04-27,0,529,2.7
31,2010-05-04,1,121,2.39
31,2010-05-11,0,442,3.84
31,2010-05-18,1,139,2.46
31,2010-05-25,0,272,4.33
31,2010-06-01,0,538,2.82
31,2010-06-08,0,278,3.88
31,2010-06-15,1,697,1.43
31,2010-06-22,0,232,4.38
31,2010-06-29,0,450,3.94
31,2010-07-06,0,624,1.85
31,2010-07-13,0,639,1.58
31,2010-07-20,1,605,2.27
31,2010-07-27,0,183,4.9
31,2010-08-03,0,563,2.03
31,2010-08-10,0,929,2.82
31,2010-08-17,0,960,1.12
31,2010-08-24,1,442,2.59
31,2010-08-31,0,379,3.29
31,2010-09-07,0,965,4.81
31,2010-09-14,1,362,3.07
31,2010-09-21,0,265,4.28
31,2010-09-28,0,392,3.19
31,2010-10-05,0,608,1.16
31,2010-10-12,1,679,2.26
31,2010-10-19,0,325,3.3
31,2010-10-26,1,269,4.8
31,2010-11-02,1,697,4.44
31,2010-11-09,1,744,1.91
31,2010-11-16,1,547,1.88
31,2010-11-23,1,789,1.8
31,2010-11-30,1,954,4.69
31,2010-12-07,1,601,4.41
31,2010-12-14,0,863,4.1
31,2010-12-21,0,626,2.57
31,2010-12-28,1,834,3.02
31,2011-01-04,1,478,2.86
31,2011-01-11,1,300,2.01
31,2011-01-18,1,718,3.02
31,2011-01-25,1,349,1.12
31,2011-02-01,1,508,1.53
31,2011-02-08,0,700,4.55
31,2011-02-15,0,224,4.01
31,2011-02-22,1,212,2.69
31,2011-03-01,1,236,3.07
31,2011-03-08,1,858,2.48
31,2011-03-15,0,595,3.96
31,2011-03-22,1,777,4.14
31,2011-03-29,0,249,4.05
31,2011-04-05,0,974,3.89
31,2011-04-12,0,442,1.82
31,2011-04-19,1,679,2.35
31,2011-04-26,1,832,2.88
31,2011-05-03,0,882,2.32
31,2011-05-10,0,420,4.02
31,2011-05-17,0,921,2.32
31,2011-05-24,0,960,1.55
31,2011-05-31,1,631,2.6
31,2011-06-07,0,388,4.92
31,2011-06-14,1,588,1.9
31,2011-06-21,0,591,3.45
31,2011-06-28,1,711,2.73
31,2011-07-05,0,351,1.28
31,2011-07-12,1,176,2.95
31,2011-07-19,1,746,3.81
31,2011-07-26,1,491,3.05
31,2011-08-02,0,511,4.49
31,2011-08-09,1,272,2.16
31,2011-08-16,0,974,1.34
31,2011-08-23,1,300,4.75
31,2011-08-30,1,316,2.51
31,2011-09-06,0,475,3.31
31,2011-09-13,1,819,4.17
31,2011-09-20,1,685,2.3
31,2011-09-27,0,110,3.86
31,2011-10-04,1,898,1.54
31,2011-10-11,1,867,2.17
31,2011-10-18,1,111,1.58
31,2011-10-25,1,991,4.24
31,2011-11-01,0,689,1.89
31,2011-11-08,1,534,3.87
31,2011-11-15,1,783,4.77
31,2011-11-22,1,707,3.11
31,2011-11-29,1,917,3.16
31,2011-12-06,1,472,2.84
31,2011-12-13,1,372,2.3
31,2011-12-20,1,996,2.9
31,2011-12-27,1,790,3.41
31,2012-01-03,0,675,4.94
31,2012-01-10,0,608,4.75
31,2012-01-17,0,231,4.45
31,2012-01-24,0,954,4.56
31,2012-01-31,1,883,2.87
31,2012-02-07,1,418,3.63
31,2012-02-14,0,943,4.58
31,2012-02-21,0,952,2.57
31,2012-02-28,0,720,4.85
31,2012-03-06,1,884,2.66
31,2012-03-13,1,267,3.4
31,2012-03-20,0,496,3.84
31,2012-03-27,0,279,4.8
31,2012-04-03,0,157,1.98
31,2012-04-10,0,579,3.98
31,2012-04-17,0,690,3.08
31,2012-04-24,1,559,2.07
31,2012-05-01,0,160,4.11
31,2012-05-08,1,468,3.21
31,2012-05-15,0,220,3.64
31,2012-05-22,0,818,2.29
31,2012-05-29,1,645,2.93
31,2012-06-05,0,681,3.47
31,2012-06-12,1,116,2.62
31,2012-06-19,1,595,1.79
31,2012-06-26,0,596,4.85
31,2012-07-03,0,604,3.05
31,2012-07-10,1,631,3.94
31,2012-07-17,1,414,2.64
31,2012-07-24,0,168,2.42
31,2012-07-31,1,826,2.63
31,2012-08-07,0,260,2.64
31,2012-08-14,1,713,3.18
31,2012-08-21,0,987,3.17
31,2012-08-28,1,817,2.99
31,2012-09-04,1,244,1.54
31,2012-09-11,0,668,2.98
31,2012-09-18,1,694,1.68
31,2012-09-25,1,484,1.5
31,2012-10-02,1,368,4.73
31,2012-10-09,1,553,3.42
31,2012-10-16,1,798,3.64
31,2012-10-23,1,617,2.61
32,2010-02-02,0,183,2.39
32,2010-02-09,1,255,3.85
32,2010-02-16,1,762,3.22
32,2010-02-23,1,275,4.62
32,2010-03-02,0,806,3.41
32,2010-03-09,1,571,2.97
32,2010-03-16,1,718,4.14
32,2010-03-23,0,523,4.79
32,2010-03-30,1,233,2.42
32,2010-04-06,0,887,2.0
32,2010-04-13,0,963,3.46
32,2010-04-20,1,479,3.0
32,2010-04-27,0,766,4.96
32,2010-05-04,0,376,2.85
32,2010-05-11,0,335,1.3
32,2010-05-18,1,851,4.91
32,2010-05-25,0,981,4.37
32,2010-06-01,0,112,1.71
32,2010-06-08,0,441,4.62
32,2010-06-15,1,134,2.36
32,2010-06-22,0,658,2.51
32,2010-06-29,1,313,4.63
32,2010-07-06,0,511,3.12
32,2010-07-13,1,504,1.55
32,2010-07-20,1,593,2.48
32,2010-07-27,1,757,3.89
32,2010-08-03,0,258,1.7
32,2010-08-10,0,736,3.36
32,2010-08-17,0,209,3.78
32,2010-08-24,1,648,2.38
32,2010-08-31,0,888,3.78
32,2010-09-07,0,625,4.54
32,2010-09-14,1,446,2.89
32,2010-09-21,0,843,2.53
32,2010-09-28,0,927,2.0
32,2010-10-05,1,735,3.42
32,2010-10-12,1,378,4.52
32,2010-10-19,0,578,2.3
32,2010-10-26,1,210,2.58
32,2010-11-02,0,735,2.63
32,2010-11-09,0,530,3.24
32,2010-11-16,0,641,1.91
32,2010-11-23,0,214,4.29
32,2010-11-30,0,189,2.18
32,2010-12-07,1,311,3.82
32,2010-12-14,1,649,3.05
32,2010-12-21,0,694,3.34
32,2010-12-28,1,638,1.72
32,2011-01-04,1,828,3.94
32,2011-01-11,0,459,1.75
32,2011-01-18,1,585,1.45
32,2011-01-25,1,471,3.19
32,2011-02-01,0,314,3.84
32,2011-02-08,0,832,1.2
32,2011-02-15,0,114,1.28
32,2011-02-22,0,358,4.21
32,2011-03-01,0,877,4.24
32,2011-03-08,0,562,1.98
32,2011-03-15,0,219,3.46
32,2011-03-22,1,227,2.77
32,2011-03-29,0,822,3.53
32,2011-04-05,1,622,4.45
32,2011-04-12,1,787,1.32
32,2011-04-19,0,744,4.11
32,2011-04-26,1,424,2.97
32,2011-05-03,1,419,3.26
32,2011-05-10,1,605,3.62
32,2011-05-17,0,625,4.69
32,2011-05-24,1,149,1.23
32,2011-05-31,1,683,1.12
32,2011-06-07,0,168,1.71
32,2011-06-14,1,490,4.95
32,2011-06-21,1,482,3.86
32,2011-06-28,1,115,3.46
32,2011-07-05,1,538,1.19
32,2011-07-12,1,945,4.52
32,2011-07-19,0,968,4.25
32,2011-07-26,1,667,3.66
32,2011-08-02,0,716,2.36
32,2011-08-09,1,231,1.28
32,2011-08-16,0,659,3.32
32,2011-08-23,0,347,3.88
32,2011-08-30,0,372,1.38
32,2011-09-06,1,722,3.54
32,2011-09-13,1,937,2.15
32,2011-09-20,1,947,4.06
32,2011-09-27,1,448,3.16
32,2011-10-04,1,583,1.52
32,2011-10-11,0,649,3.11
32,2011-10-18,0,456,2.58
32,2011-10-25,0,851,1.72
32,2011-11-01,1,417,4.37
32,2011-11-08,1,732,1.04
32,2011-11-15,0,147,2.25
32,2011-11-22,1,109,1.05
32,2011-11-29,1,332,1.38
32,2011-12-06,0,135,2.19
32,2011-12-13,0,512,1.22
32,2011-12-20,1,561,3.39
32,2011-12-27,1,103,1.35
32,2012-01-03,0,143,3.81
32,2012-01-10,1,667,1.21
32,2012-01-17,0,653,1.24
32,2012-01-24,0,354,2.22
32,2012-01-31,0,839,4.59
32,2012-02-07,1,213,3.57
32,2012-02-14,0,848,4.08
32,2012-02-21,0,496,1.57
32,2012-02-28,1,273,4.34
32,2012-03-06,0,354,1.03
32,2012-03-13,1,565,1.85
32,2012-03-20,1,376,3.46
32,2012-03-27,1,563,2.5
32,2012-04-03,0,946,4.94
32,2012-04-10,0,601,1.12
32,2012-04-17,1,540,4.99
32,2012-04-24,1,168,3.49
32,2012-05-01,1,608,3.23
32,2012-05-08,0,425,1.24
32,2012-05-15,1,841,2.09
32,2012-05-22,1,166,4.7
32,2012-05-29,1,403,2.42
32,2012-06-05,0,583,3.65
32,2012-06-12,1,647,5.0
32,2012-06-19,0,516,2.05
32,2012-06-26,0,258,3.3
32,2012-07-03,1,248,3.79
32,2012-07-10,1,126,1.66
32,2012-07-17,1,683,1.59
32,2012-07-24,0,347,2.83
32,2012-07-31,0,200,2.54
32,2012-08-07,0,801,3.86
32,2012-08-14,1,195,1.28
32,2012-08-21,0,483,4.89
32,2012-08-28,1,381,1.06
32,2012-09-04,1,421,3.41
32,2012-09-11,1,495,3.25
32,2012-09-18,0,377,1.54
32,2012-09-25,0,628,1.6
32,2012-10-02,0,362,4.17
32,2012-10-09,1,718,4.55
32,2012-10-16,0,679,2.13
32,2012-10-23,0,739,2.75
33,2010-02-02,1,959,1.18
33,2010-02-09,1,688,3.61
33,2010-02-16,0,303,4.1
33,2010-02-23,1,655,4.26
33,2010-03-02,1,255,2.97
33,2010-03-09,0,101,1.82
33,2010-03-16,0,456,3.95
33,2010-03-23,0,924,3.8
33,2010-03-30,0,668,1.99
33,2010-04-06,0,901,4.61
33,2010-04-13,0,157,1.42
33,2010-04-20,0,353,4.93
33,2010-04-27,1,279,4.44
33,2010-05-04,1,592,3.75
33,2010-05-11,1,768,4.75
33,2010-05-18,0,134,3.89
33,2010-05-25,1,174,1.76
33,2010-06-01,0,388,2.77
33,2010-06-08,1,470,1.29
33,2010-06-15,1,686,2.56
33,2010-06-22,1,428,3.97
33,2010-06-29,1,689,2.55
33,2010-07-06,0,866,2.32
33,2010-07-13,0,876,3.38
33,2010-07-20,1,403,4.49
33,2010-07-27,0,678,1.19
33,2010-08-03,0,320,2.54
33,2010-08-10,1,263,1.63
33,2010-08-17,0,579,3.78
33,2010-08-24,0,554,1.42
33,2010-08-31,0,474,3.66
33,2010-09-07,0,319,2.14
33,2010-09-14,1,783,1.8
33,2010-09-21,1,353,4.75
33,2010-09-28,0,821,1.07
33,2010-10-05,1,287,2.75
33,2010-10-12,1,290,1.09
33,2010-10-19,1,488,2.93
33,2010-10-26,0,314,3.0
33,2010-11-02,0,474,2.29
33,2010-11-09,1,185,1.53
33,2010-11-16,1,573,2.51
33,2010-11-23,0,717,3.69
33,2010-11-30,1,943,4.13
33,2010-12-07,0,907,3.12
33,2010-12-14,1,630,3.36
33,2010-12-21,0,146,1.8
33,2010-12-28,0,164,2.15
33,2011-01-04,0,574,1.65
33,2011-01-11,0,245,2.0
33,2011-01-18,1,897,1.9
33,2011-01-25,0,481,3.08
33,2011-02-01,1,165,3.25
33,2011-02-08,0,616,4.78
33,2011-02-15,0,192,1.78
33,2011-02-22,1,964,3.57
33,2011-03-01,1,525,4.27
33,2011-03-08,1,567,3.24
33,2011-03-15,0,193,2.02
33,2011-03-22,0,717,2.05
33,2011-03-29,1,232,1.16
33,2011-04-05,0,533,2.22
33,2011-04-12,1,440,3.98
33,2011-04-19,0,413,1.19
33,2011-04-26,0,690,1.88
33,2011-05-03,0,311,3.82
33,2011-05-10,1,619,4.13
33,2011-05-17,0,258,2.82
33,2011-05-24,1,367,3.79
33,2011-05-31,1,760,2.55
33,2011-06-07,0,961,1.64
33,2011-06-14,1,702,2.59
33,2011-06-21,1,847,3.32
33,2011-06-28,0,573,4.79
33,2011-07-05,1,900,1.28
33,2011-07-12,1,509,3.03
33,2011-07-19,0,573,2.32
33,2011-07-26,0,455,3.03
33,2011-08-02,0,779,1.1
33,2011-08-09,1,292,2.25
33,2011-08-16,1,798,4.28
33,2011-08-23,0,370,3.22
33,2011-08-30,1,213,2.8
33,2011-09-06,0,996,2.14
33,2011-09-13,0,622,2.19
33,2011-09-20,0,154,2.53
33,2011-09-27,1,869,4.34
33,2011-10-04,1,164,4.87
33,2011-10-11,0,783,2.75
33,2011-10-18,0,371,2.57
33,2011-10-25,1,601,4.39
33,2011-11-01,0,761,2.71
33,2011-11-08,1,461,3.21
33,2011-11-15,0,245,1.92
33,2011-11-22,0,308,3.97
33,2011-11-29,1,385,3.13
33,2011-12-06,1,109,4.24
33,2011-12-13,1,838,4.12
33,2011-12-20,1,285,1.86
33,2011-12-27,1,673,3.86
33,2012-01-03,0,696,4.2
33,2012-01-10,0,563,2.38
33,2012-01-17,1,233,1.69
33,2012-01-24,1,934,1.01
33,2012-01-31,0,908,2.8
33,2012-02-07,0,270,2.41
33,2012-02-14,1,312,3.22
33,2012-02-21,1,629,1.75
33,2012-02-28,0,925,4.44
33,2012-03-06,1,601,2.03
33,2012-03-13,0,671,1.91
33,2012-03-20,0,699,2.92
33,2012-03-27,1,126,3.0
33,2012-04-03,0,167,1.86
33,2012-04-10,0,889,2.09
33,2012-04-17,0,507,1.68
33,2012-04-24,1,651,3.87
33,2012-05-01,0,208,4.08
33,2012-05-08,1,173,2.85
33,2012-05-15,0,677,3.86
33,2012-05-22,0,779,3.94
33,2012-05-29,0,361,1.55
33,2012-06-05,0,467,4.86
33,2012-06-12,0,885,4.28
33,2012-06-19,1,948,1.82
33,2012-06-26,1,969,1.74
33,2012-07-03,0,336,1.5
33,2012-07-10,1,826,1.55
33,2012-07-17,1,465,3.99
33,2012-07-24,0,385,2.88
33,2012-07-31,1,477,4.13
33,2012-08-07,1,760,3.99
33,2012-08-14,1,929,3.42
33,2012-08-21,1,475,3.75
33,2012-08-28,0,718,1.07
33,2012-09-04,1,752,2.25
33,2012-09-11,0,175,3.55
33,2012-09-18,0,108,1.04
33,2012-09-25,1,295,1.13
33,2012-10-02,0,906,4.41
33,2012-10-09,1,891,3.74
33,2012-10-16,0,992,2.06
33,2012-10-23,1,729,3.75
34,2010-02-02,1,189,2.49
34,2010-02-09,1,871,1.6
34,2010-02-16,0,973,3.23
34,2010-02-23,0,327,4.67
34,2010-03-02,0,178,2.57
34,2010-03-09,0,707,4.38
34,2010-03-16,0,448,1.0
34,2010-03-23,1,941,1.67
34,2010-03-30,0,993,1.12
34,2010-04-06,1,345,2.31
34,2010-04-13,1,371,4.63
34,2010-04-20,1,502,1.39
34,2010-04-27,0,768,3.43
34,2010-05-04,1,215,2.81
34,2010-05-11,1,534,4.75
34,2010-05-18,0,629,1.49
34,2010-05-25,1,541,1.85
34,2010-06-01,1,271,1.12
34,2010-06-08,1,115,2.74
34,2010-06-15,0,851,2.11
34,2010-06-22,1,997,4.48
34,2010-06-29,1,155,3.42
34,2010-07-06,0,690,3.46
34,2010-07-13,0,202,3.13
34,2010-07-20,1,383,1.37
34,2010-07-27,0,804,2.78
34,2010-08-03,0,616,5.0
34,2010-08-10,0,717,4.34
34,2010-08-17,0,377,4.57
34,2010-08-24,0,984,4.29
34,2010-08-31,0,711,1.41
34,2010-09-07,0,849,1.91
34,2010-09-14,1,368,1.01
34,2010-09-21,0,932,2.21
34,2010-09-28,0,499,1.43
34,2010-10-05,0,602,2.89
34,2010-10-12,1,185,3.71
34,2010-10-19,0,419,4.5
34,2010-10-26,0,131,4.0
34,2010-11-02,1,435,4.75
34,2010-11-09,0,150,1.22
34,2010-11-16,1,178,1.05
34,2010-11-23,1,797,3.65
34,2010-11-30,0,273,2.16
34,2010-12-07,1,717,2.01
34,2010-12-14,0,600,2.32
34,2010-12-21,0,674,2.08
34,2010-12-28,1,175,3.05
34,2011-01-04,1,415,2.76
34,2011-01-11,0,932,3.05
34,2011-01-18,0,472,3.69
34,2011-01-25,1,180,2.55
34,2011-02-01,0,972,2.01
34,2011-02-08,0,739,1.66
34,2011-02-15,0,794,2.4
34,2011-02-22,1,854,3.97
34,2011-03-01,0,796,4.03
34,2011-03-08,0,831,3.67
34,2011-03-15,0,170,1.94
34,2011-03-22,1,953,3.35
34,2011-03-29,1,765,3.28
34,2011-04-05,1,856,2.94
34,2011-04-12,0,751,3.2
34,2011-04-19,1,170,2.97
34,2011-04-26,0,145,3.26
34,2011-05-03,1,146,3.86
34,2011-05-10,0,690,1.44
34,2011-05-17,1,521,4.0
34,2011-05-24,0,248,1.54
34,2011-05-31,0,229,1.27
34,2011-06-07,1,555,4.9
34,2011-06-14,0,738,4.83
34,2011-06-21,1,976,1.24
34,2011-06-28,1,730,2.77
34,2011-07-05,0,968,1.74
34,2011-07-12,0,604,2.94
34,2011-07-19,1,873,4.32
34,2011-07-26,1,343,4.8
34,2011-08-02,1,573,3.54
34,2011-08-09,0,481,2.42
34,2011-08-16,1,202,3.41
34,2011-08-23,0,588,2.25
34,2011-08-30,0,136,4.64
34,2011-09-06,1,753,4.48
34,2011-09-13,1,648,3.23
34,2011-09-20,0,619,2.3
34,2011-09-27,0,842,2.17
34,2011-10-04,0,432,1.13
34,2011-10-11,0,496,4.26
34,2011-10-18,1,395,2.8
34,2011-10-25,0,206,2.3
34,2011-11-01,1,959,2.88
34,2011-11-08,1,629,4.27
34,2011-11-15,1,924,1.5
34,2011-11-22,0,182,4.43
34,2011-11-29,0,387,4.59
34,2011-12-06,1,805,4.79
34,2011-12-13,1,560,2.59
34,2011-12-20,1,314,1.87
34,2011-12-27,1,380,2.49
34,2012-01-03,0,831,2.33
34,2012-01-10,1,558,1.7
34,2012-01-17,0,900,3.43
34,2012-01-24,0,443,2.91
34,2012-01-31,0,293,4.46
34,2012-02-07,0,257,1.13
34,2012-02-14,1,564,3.58
34,2012-02-21,0,203,4.05
34,2012-02-28,1,133,4.04
34,2012-03-06,0,201,4.54
34,2012-03-13,1,738,3.92
34,2012-03-20,1,825,4.71
34,2012-03-27,1,424,2.33
34,2012-04-03,1,907,3.01
34,2012-04-10,1,790,1.06
34,2012-04-17,0,691,1.03
34,2012-04-24,1,240,1.96
34,2012-05-01,0,573,1.4
34,2012-05-08,1,130,2.04
34,2012-05-15,0,983,1.71
34,2012-05-22,0,162,1.11
34,2012-05-29,0,659,4.64
34,2012-06-05,1,186,1.03
34,2012-06-12,0,403,3.94
34,2012-06-19,1,160,1.61
34,2012-06-26,1,495,4.65
34,2012-07-03,0,433,4.57
34,2012-07-10,0,885,3.62
34,2012-07-17,1,510,3.69
34,2012-07-24,1,383,1.02
34,2012-07-31,1,565,4.94
34,2012-08-07,1,179,4.51
34,2012-08-14,1,791,4.58
34,2012-08-21,1,883,3.64
34,2012-08-28,0,176,2.38
34,2012-09-04,1,832,4.57
34,2012-09-11,1,893,2.17
34,2012-09-18,0,639,3.25
34,2012-09-25,0,460,1.4
34,2012-10-02,0,176,4.69
34,2012-10-09,1,608,1.56
34,2012-10-16,0,263,1.9
34,2012-10-23,0,108,3.23
35,2010-02-02,1,340,1.81
35,2010-02-09,0,117,1.94
35,2010-02-16,0,867,3.09
35,2010-02-23,1,553,1.69
35,2010-03-02,1,542,2.22
35,2010-03-09,0,376,2.29
35,2010-03-16,0,523,1.64
35,2010-03-23,0,575,1.82
35,2010-03-30,1,126,4.15
35,2010-04-06,0,613,1.67
35,2010-04-13,1,964,1.11
35,2010-04-20,0,563,3.52
35,2010-04-27,1,906,4.9
35,2010-05-04,0,923,2.32
35,2010-05-11,1,462,1.47
35,2010-05-18,0,482,3.28
35,2010-05-25,0,850,4.63
35,2010-06-01,0,624,4.14
35,2010-06-08,0,481,3.49
35,2010-06-15,1,283,2.26
35,2010-06-22,1,293,3.17
35,2010-06-29,1,561,1.36
35,2010-07-06,1,155,3.72
35,2010-07-13,1,329,3.9
35,2010-07-20,0,588,4.86
35,2010-07-27,1,127,2.04
35,2010-08-03,1,931,1.07
35,2010-08-10,1,682,3.18
35,2010-08-17,1,821,3.83
35,2010-08-24,0,283,4.16
35,2010-08-31,0,524,1.77
35,2010-09-07,0,474,2.05
35,2010-09-14,0,967,3.05
35,2010-09-21,1,140,2.32
35,2010-09-28,1,583,4.44
35,2010-10-05,0,359,2.9
35,2010-10-12,0,540,4.2
35,2010-10-19,1,955,3.32
35,2010-10-26,1,183,4.09
35,2010-11-02,0,145,2.33
35,2010-11-09,0,539,4.33
35,2010-11-16,0,770,2.1
35,2010-11-23,0,955,3.18
35,2010-11-30,1,618,1.86
35,2010-12-07,1,944,2.9
35,2010-12-14,1,537,2.27
35,2010-12-21,0,235,2.07
35,2010-12-28,1,282,4.87
35,2011-01-04,1,808,1.64
35,2011-01-11,0,271,4.15
35,2011-01-18,0,960,4.94
35,2011-01-25,0,887,1.08
35,2011-02-01,0,689,3.8
35,2011-02-08,0,789,2.01
35,2011-02-15,0,638,1.16
35,2011-02-22,1,219,2.61
35,2011-03-01,1,380,4.74
35,2011-03-08,1,407,1.05
35,2011-03-15,1,807,3.35
35,2011-03-22,1,376,3.01
35,2011-03-29,1,629,4.49
35,2011-04-05,0,394,1.34
